N,T,p,umbral,chunk,TIME_mean,RSS_mean,TIME_dec_mean,desv_mean,desbalanceos_mean,TIME_std,RSS_std,TIME_dec_std,desv_std,desbalanceos_std,S_pred
1000,6,10,50,50,0.0001131,1142.4,0.0001041,2.473592757e-07,15.007545881254272,3.604010112206801e-06,42.29841079231648,3.6347092196090597e-06,4.3576763642010006e-08,2.4100522094463064,10
1000,6,10,100,1,0.0001327,1091.2,0.0001159,4.63049473e-08,84.08514428581387,2.1108186931983448e-06,62.219682487850164,2.424412872795757e-06,3.3635195212612907e-09,5.106551604191891,10
1000,6,10,100,4,0.0001177,1104.0,0.0001065,1.0097255460000001e-07,61.064912593983436,2.7908580918579317e-06,52.93182197674455,2.838231060987736e-06,5.815251527708233e-09,4.052055515132265,10
1000,6,10,100,10,0.0001165,1090.0,0.0001063,1.830371651e-07,50.56075207192342,2.4608038433722306e-06,44.352126342613055,2.4060109910158138e-06,1.287594901105194e-08,3.2241021826375817,10
1000,6,10,100,50,0.0001134,1142.0,0.0001041,2.69478187e-07,16.12051137088381,4.2478752858863984e-06,52.12804747286564,3.8715486421958986e-06,5.47164893217036e-08,3.0536972568858016,10
1000,6,10,1000,1,0.0001342,1121.6,0.0001174,4.4828387400000004e-08,82.36186261230506,4.3919117578668345e-06,51.19722214686609,4.647580015448902e-06,3.480391647151422e-09,6.135184243052778,10
1000,6,10,1000,4,0.0001181,1135.2,0.000107,1.027746519e-07,61.645372035167796,3.414023367751834e-06,49.272033988189825,3.4960294939005055e-06,5.1191267073691685e-09,3.144862417297932,10
1000,6,10,1000,10,0.0001149,1098.0,0.0001044,1.817266262e-07,49.577359604434726,4.931756504757938e-06,75.35987732945902,4.880801391392837e-06,1.0950553938226125e-08,2.400539361453621,10
1000,6,10,1000,50,0.0001138,1141.2,0.0001048,2.390705049e-07,14.89623288044915,3.0477678535099897e-06,42.91800968772382,2.8982753492378885e-06,6.250709517538963e-08,3.5699752177070097,10
1000,8,10,10,1,0.0001958,1122.8,0.0001475,4.65339508e-08,85.54722642371075,5.266244708835063e-06,41.35698248180106,4.222953153106641e-06,1.75131213350199e-09,3.6122377189104804,0
1000,8,10,10,4,0.0001529,1128.0,0.000135,1.02798261e-07,62.93136530943399,8.774331250237187e-06,57.3798261102667,2.3570226039551516e-06,1.2761052091247833e-08,6.8905538455321595,0
1000,8,10,10,10,0.00014439999999999999,1135.2,0.0001339,1.814662007e-07,49.43034029602098,4.060651288757618e-06,59.71190091691196,4.012480529547778e-06,1.4029714478019588e-08,3.335009595449094,0
1000,8,10,10,50,0.0001459,1142.0,0.0001361,2.383720129e-07,14.630974401807078,5.342700108039421e-06,66.9394419523265,5.466056876558986e-06,3.4681572714727025e-08,2.1914692108677607,0
1000,8,10,25,1,0.0032235000000000002,1109.6,0.0021635,4.47157677e-08,81.65163286271046,0.009567472129274507,40.66994522303226,0.0063693557540949325,2.9979743215827534e-09,4.808968599968025,0
1000,8,10,25,4,0.0001532,1136.0,0.0001376,1.075535063e-07,66.16345148645351,4.237399621885522e-06,39.37286149395573,4.5995168828427535e-06,7.187119392903082e-09,3.891101434228034,0
1000,8,10,25,10,0.0001457,1096.4,0.0001349,1.711880338e-07,46.762770536808986,4.595891885393109e-06,33.11662892130042,3.414023367751827e-06,1.7673900057023338e-08,4.27575686514671,0
1000,8,10,25,50,0.00014330000000000001,1122.8,0.0001338,3.075692802e-07,18.632339747160252,2.8693785622209777e-06,61.305790917335045,3.0110906108363225e-06,3.5436691335641754e-08,2.0393100789306513,10
1000,8,10,50,1,0.0001937,1140.8,0.0001463,9.12713374e-08,134.09765942703638,3.267686915507321e-06,30.799711398359275,4.2700507413066335e-06,1.0014804752061812e-07,111.36941090495037,0
1000,8,10,50,4,0.0001477,1109.6,0.0001322,1.033706534e-07,62.825549517535755,3.16403399335581e-06,57.97164057632931,3.4576806613039853e-06,5.491344043254401e-09,3.6760550969349177,0
1000,8,10,50,10,0.0001449,1103.2,0.00013550000000000001,1.73993863e-07,48.313481841089136,3.034981237357335e-06,60.65714210947371,3.37474278855276e-06,1.712220789829102e-08,4.1186900472138745,7
1000,8,10,50,50,0.00014130000000000002,1072.0,0.00013220000000000001,3.618188202e-07,20.09333624986422,2.983286778035262e-06,72.44308110509934,2.6997942308422146e-06,2.7852038571145225e-07,9.665295300468765,10
1000,8,10,100,1,0.0001571,1103.2,0.0001443,4.51828975e-08,81.95232830212916,2.9981475762358474e-06,68.5805284967161,2.5407785333546017e-06,2.162844337606962e-09,2.5708365667684574,10
1000,8,10,100,4,0.0001476,1128.8,0.0001382,1.0564580619999999e-07,63.55115224483406,5.103375789067901e-06,46.90605267742936,4.685675570881486e-06,6.975166543854288e-09,3.2248348052471023,10
1000,8,10,100,10,0.0001435,1109.6,0.0001337,1.774369255e-07,48.534692593627874,3.951089863709896e-06,58.94479526547606,3.497618237219915e-06,1.5328608125798834e-08,4.464223708332452,10
1000,8,10,100,50,0.0001423,1116.0,0.0001329,2.246350051e-07,13.986056767525294,5.056349144063001e-06,55.36143864540452,5.1736511929841855e-06,6.577691638245457e-08,3.84076342475977,10
1000,8,10,1000,1,0.0001652,1129.2,0.0001528,4.39040172e-08,79.66124998004332,5.138093031466052e-06,36.614508356964485,4.917090377222876e-06,2.293699451776191e-09,3.445255061265243,10
1000,8,10,1000,4,0.0001432,1123.2,0.00013440000000000001,1.029389646e-07,62.76946537373534,6.460134157533681e-06,30.216993011659294,6.36308799946134e-06,6.61198369245467e-09,4.084513871090584,10
1000,8,10,1000,10,0.0069887,1116.0,0.0051849,1.838018698e-07,50.658021166340355,0.014558060425223012,56.37966536497593,0.010923300563982991,8.433484081816943e-09,2.048462016397601,10
1000,8,10,1000,50,0.040604299999999996,1110.0,0.0291612,3.51946801e-07,20.203265451363727,0.008622637802771133,59.99259213528877,0.007558567218726046,8.056936135692989e-08,4.219792056557561,10
1000,16,10,10,1,0.0900903,1102.4,0.0684715,6.32309984e-08,111.88503624408848,0.016566619275921488,61.31014054243664,0.012745865309974054,1.473984240027263e-08,22.067768436479586,0
1000,16,10,10,4,0.0890391,1136.0,0.0648818,1.433564573e-07,81.98877614404338,0.01866635808941375,58.057442818872644,0.011703512405351744,2.6606596922859093e-08,13.462761518363909,0
1000,16,10,10,10,0.086373,1122.8,0.0620919,2.474574491e-07,63.90614545908954,0.02674587435267146,58.940271084849584,0.016269481958904257,3.9966926703636926e-08,7.764300939386317,0
1000,16,10,10,50,0.0793759,1155.2,0.0597646,3.502238541e-07,19.892897271900686,0.015741048648182383,45.2862500594214,0.009321428207212788,1.4095937139671104e-07,5.479414023200664,0
1000,16,10,25,1,0.075948,1323.6,0.0614822,6.687515220000001e-08,116.44671482992261,0.01359394258075592,596.1430104336449,0.008942150882198307,2.5641957229683808e-08,37.46364933802808,0
1000,16,10,25,4,0.045420300000000004,1108.8,0.034686,1.184272856e-07,70.43031882365561,0.011416563698319114,40.38921748299772,0.012699528223958206,1.7406658210551025e-08,8.60293407970539,0
1000,16,10,25,10,0.081656,1218.8,0.0618128,2.030746385e-07,54.43318191642403,0.031177336155896608,377.7079412573806,0.019318347898076356,2.6012146581642244e-08,6.412560719399059,0
1000,16,10,25,50,0.0485739,1134.8,0.0380079,2.542976289e-07,15.673131250815347,0.018165534346668694,51.08772411798705,0.01902773517468061,3.038314491411199e-08,1.6532156418337165,10
1000,16,10,50,1,0.0412605,1430.0,0.0322501,4.36403029e-08,80.33111475449441,0.009601823718555879,651.977504724409,0.010310256936662635,3.453889136561483e-09,5.580690544797161,0
1000,16,10,50,4,0.0397723,1122.0,0.0281867,1.04581576e-07,63.46122219123873,0.005411068349021085,59.426892528177476,0.0061811714828178006,7.807225566711546e-09,5.045107927283359,0
1000,16,10,50,10,0.0532776,1218.8,0.0386813,2.1113218950000001e-07,56.513391654932164,0.028129203923640957,379.4501284754032,0.02162467298172776,1.584797006022841e-08,3.3089021949906487,0
1000,16,10,50,50,0.0501867,1110.4,0.0372953,2.590008078e-07,15.768556101875843,0.014438027612677724,50.84879546262625,0.012402709229572921,7.741277132065722e-08,4.416459031091594,10
1000,16,10,100,1,0.0418566,1274.8,0.0314838,4.50501948e-08,82.18001042031112,0.004897955496372384,574.083385348621,0.005046771394774199,4.031410581771922e-09,6.766584412875631,10
1000,16,10,100,4,0.0538791,1109.6,0.0394783,1.122085669e-07,66.51562961785788,0.02209796197968391,59.90214242134138,0.015015011437077083,1.5057521982822693e-08,6.953619289966347,10
1000,16,10,100,10,0.0520173,1129.6,0.0398512,2.0174202619999999e-07,54.27156994210176,0.017330884885083046,35.737313211202036,0.01656845224984988,4.0923833909355805e-08,8.934735433357881,10
1000,16,10,100,50,0.058524,1122.0,0.0451205,2.882909028e-07,17.451581664546115,0.0221747164631754,60.84588911522472,0.017047039379643348,2.4204882798261465e-08,1.4537312431705558,10
1000,16,10,1000,1,0.0655935,1083.2,0.0533862,4.68679952e-08,85.75564750968275,0.011040060841720432,73.77563584574818,0.008102905978035835,4.7056373840820096e-09,7.1304012268164705,10
1000,16,10,1000,4,0.0689967,1415.6,0.0536494,1.268511905e-07,75.30315165978057,0.024984568882278783,674.9128668041362,0.017651897525950762,1.4072051646655837e-08,7.8410209640904185,10
1000,16,10,1000,10,0.07281699999999999,1109.2,0.054906,2.05913971e-07,55.043474666734696,0.02086227099601362,51.08772411798705,0.011723683351802594,4.4613835256873966e-08,9.792249920892079,10
1000,16,10,1000,50,0.0419198,1109.2,0.0320407,2.592802049e-07,15.986661517110699,0.011402430927949826,58.36437269430727,0.011416069785370289,5.732397828329988e-08,3.1350113492424443,10
10000,2,10,10,1,0.0006675,1123.2,0.0002039,4.65572916e-08,80.78356914980766,1.0265909062956334e-05,42.69998698932927,2.233582075700121e-06,3.587143908530919e-08,57.89751063854887,0
10000,2,10,10,4,0.0004,1142.4,9.109999999999999e-05,8.63920235e-08,50.434415388031844,4.082482904638635e-06,31.507318373849447,1.911950719959999e-06,6.215842389122471e-08,34.063208111122115,0
10000,2,10,10,10,0.0003489,1116.4,7.58e-05,7.98985031e-08,21.32043210690014,5.021066730398139e-06,70.33759860684596,3.489667287547308e-06,3.7897915594063274e-09,0.9938414200145717,0
10000,2,10,10,50,0.000323,1121.2,7.15e-05,1.552268077e-07,8.844981034494772,4.472135954999581e-06,43.371265449219564,2.838231060987733e-06,6.3968106911226035e-09,0.36146472870925905,10
10000,2,10,25,1,0.0006677,1142.0,0.0002031,4.4666790699999997e-08,77.80614812031638,1.0687999500997991e-05,60.69962474714686,1.969207398365585e-06,3.0806993831133014e-08,50.09163591254063,0
10000,2,10,25,4,0.0003986,1129.6,8.93e-05,5.6968769e-08,34.30829713862681,5.378971401051816e-06,70.93533831752846,3.5292429153510456e-06,2.3600988948533023e-09,1.3769802094426227,0
10000,2,10,25,10,0.0003316,1116.8,7.58e-05,7.89528166e-08,21.12462594779676,3.2386554137309606e-06,37.75005518759763,2.4855135843076355e-06,4.716350700279711e-09,1.297805237865887,10
10000,2,10,25,50,0.0003284,1122.4,7.68e-05,1.663092227e-07,9.459319187794385,6.077280093375103e-06,60.844428211993616,4.894441291460709e-06,2.2769518461396644e-08,1.249882205378587,10
10000,2,10,50,1,0.0006667999999999999,1128.4,0.000208,9.06715825e-08,144.56158844102734,5.553777493242267e-06,55.31164233484464,3.6514837167011086e-06,1.199416983055806e-07,170.9741091799446,0
10000,2,10,50,4,0.0003585,1110.0,9.340000000000001e-05,5.982397799999999e-08,36.06764047728955,1.0648421896642188e-05,66.2989860824097,4.060651288757615e-06,3.0908823078541815e-09,1.814115396989553,10
10000,2,10,50,10,0.0003377,1103.6,8e-05,8.32603613e-08,22.176146362996025,6.912950809089331e-06,52.23706644817558,3.5901098714230037e-06,6.130298457473284e-09,1.5273836883050897,10
10000,2,10,50,50,0.0003286,1116.4,7.62e-05,5.979190969e-07,24.358361531894868,1.0946333734279356e-05,76.53495933232081,9.886017061149214e-06,1.3638587731716582e-06,47.06437482298576,9
10000,2,10,100,1,0.000708,1122.0,0.00020459999999999999,4.14897654e-08,72.45956703217894,1.6559656464498943e-05,51.7515431868676,2.2211108331943572e-06,1.9115416563657247e-08,30.82129615797851,9
10000,2,10,100,4,0.0003483,1122.4,8.85e-05,5.66159619e-08,34.173099124552294,2.4517567397911036e-06,42.04547802347147,2.5927248643506727e-06,2.140902857931696e-09,1.3471606777744818,10
10000,2,10,100,10,0.0003335,1128.4,7.65e-05,8.09324144e-08,21.598834606090392,6.023103666530884e-06,35.99753077951628,3.1358146203711328e-06,3.386247612986623e-09,0.8747080123969686,10
10000,2,10,100,50,0.0003202,1129.6,7.02e-05,2.0473162149999999e-07,11.423978014420038,2.5298221281347034e-06,56.669019558995174,1.9321835661585915e-06,1.4706216145536375e-07,7.603775413334422,10
10000,2,10,1000,1,0.0007118,1084.8,0.0002054,8.31755896e-08,132.35426255585034,8.689712947566851e-06,62.219682487850164,9.252026804976301e-06,1.1549117118589064e-07,163.84506451582547,10
10000,2,10,1000,4,0.0003493,1110.4,9.04e-05,5.62332867e-08,33.8769891071991,3.1989581637360235e-06,66.37804188468084,3.596294389136314e-06,8.251165711129074e-10,0.5585754835459368,10
10000,2,10,1000,10,0.0003325,1135.2,7.67e-05,7.77044811e-08,20.78994903804629,3.8658045015810625e-06,58.751453882719645,2.3593784492248532e-06,1.9549745632255085e-09,0.5403867773975525,10
10000,2,10,1000,50,0.0003203,1135.6,7.02e-05,2.181152647e-07,12.030251495440499,2.6267851073127477e-06,57.671868744167156,2.8982753492378855e-06,1.7944612884270839e-07,8.999315561775724,10
10000,4,10,10,1,0.00067,1154.0,0.0002383,3.86132275e-08,68.0103325164271,1.82391520270726e-05,44.98888751680797,4.029061098237824e-06,1.039619257415513e-08,17.09168230881831,0
10000,4,10,10,4,0.0003015,1121.6,0.00012330000000000002,5.6712464e-08,34.17396733029939,2.6352313834736564e-06,42.04547802347147,2.162817093001111e-06,2.3866523892845292e-09,1.350735817652305,0
10000,4,10,10,10,0.0002804,1305.2,0.00013649999999999998,1.035328439e-07,26.98937736921586,6.32617138911399e-05,604.498837421913,6.36051185920686e-05,7.582635583714876e-08,18.1398621154586,0
10000,4,10,10,50,0.0002388,1123.2,0.0001066,1.585417621e-07,9.028419031890671,1.0570398920255255e-05,51.18333061977633,3.0623157540948957e-06,6.625926453763589e-09,0.38217910110784165,10
10000,4,10,25,1,0.0006619,1129.6,0.00023940000000000002,4.85041485e-08,84.99256433752849,1.9168550632046574e-05,55.65608681896347,4.835057163858338e-06,2.1561282211447115e-08,36.50991462665194,0
10000,4,10,25,4,0.0003006,1142.0,0.0001243,5.6533171300000004e-08,34.03178876298427,3.134042472944842e-06,67.36302975503534,2.5407785333545987e-06,2.751384020214435e-09,1.4764981613225714,0
10000,4,10,25,10,0.0002468,1129.6,0.0001114,1.254084633e-07,32.18324555970617,6.356099432828274e-06,36.52457315896306,2.8362729848243525e-06,1.0114608248148271e-07,24.335810209159604,8
10000,4,10,25,50,0.0002343,1116.0,0.0001058,1.6344356260000001e-07,9.314738860348136,2.9458068127047606e-06,55.872871572685234,2.4855135843076346e-06,7.437191623607133e-09,0.4110400210467973,10
10000,4,10,50,1,0.0006685,1096.0,0.0002368,3.4750506e-08,61.85251912967932,2.0759201440432235e-05,61.217281510661316,3.823901439919998e-06,7.71309690116751e-10,0.9856968153603902,0
10000,4,10,50,4,0.0002614,1134.8,0.0001237,5.67473852e-08,34.264589717646324,4.00555170287995e-06,41.22782232101683,1.9465068427541896e-06,1.4154097381209129e-09,0.9318989662179481,10
10000,4,10,50,10,0.00024870000000000003,1104.0,0.0001141,1.07000168e-07,27.855205330226745,7.732327520797929e-06,61.39127697718047,5.877452206904317e-06,8.44620104994494e-08,20.466451909990873,9
10000,4,10,50,50,0.0002372,1090.8,0.0001088,1.583599564e-07,9.022667559334977,1.3521998537362906e-05,54.684549920429994,1.3709688382875649e-05,6.266790189743054e-09,0.32402395441553405,10
10000,4,10,100,1,0.0005277,1122.0,0.0002338,4.67585172e-08,81.24610977178585,7.627588813715057e-05,59.426892528177476,2.299758441421372e-06,3.0561132226477447e-08,49.15566733305955,8
10000,4,10,100,4,0.0002674,1090.8,0.0001238,2.990560642e-07,113.48925654374834,2.612874109311642e-05,54.16189722591991,1.1153474794878948e-05,7.115292218682368e-07,221.2899685701952,8
10000,4,10,100,10,0.0002504,1116.4,0.0001171,7.88753164e-08,20.989854733837763,4.880801391392829e-06,75.41175858799033,4.794672969962486e-06,4.514364622391583e-09,1.1913254872857846,10
10000,4,10,100,50,0.0002355,1109.6,0.0001075,1.5849268760000001e-07,9.007510020075443,3.894440481849309e-06,51.19722214686609,3.2744804507314157e-06,1.143148408767526e-08,0.6507352520091919,10
10000,4,10,1000,1,0.0004943,1114.4,0.0002379,3.52997795e-08,62.7183526813713,1.494434118097344e-06,56.669019558995174,1.6633299933166271e-06,1.038395330797717e-09,1.3893508282416458,10
10000,4,10,1000,4,0.0002596,1122.4,0.0001242,7.080861e-08,41.96545474789086,3.025814858109394e-06,44.02827374413956,2.9363620727393624e-06,4.6681738653492784e-08,25.59737212250548,10
10000,4,10,1000,10,0.0002676,1324.8,0.0001329,7.89707607e-08,21.05978701700991,6.298888790890025e-05,596.939751287068,6.374157896451019e-05,3.2375428326259373e-09,0.8481722883180636,10
10000,4,10,1000,50,0.0002365,1122.4,0.0001084,5.931461546e-07,24.4054175885487,7.1686043892021935e-06,44.02827374413956,7.396695959082751e-06,1.3640173507679879e-06,48.01575250326016,10
10000,6,10,10,1,0.0007072000000000001,1084.0,0.0002683,5.04520548e-08,87.18646242211993,2.2349745213561408e-05,69.48700917757537,2.668749186833078e-06,3.310565165949956e-08,53.66800127814772,0
10000,6,10,10,4,0.0002924,1122.8,0.0001532,5.70521203e-08,34.308261058444046,6.449806198638839e-06,60.370706656641204,3.3928028399998603e-06,1.4050264021917914e-09,0.8567297739472315,0
10000,6,10,10,10,0.0002424,1142.4,0.00014350000000000002,8.07032833e-08,21.558759929899132,3.864367132317184e-06,31.507318373849447,3.979112128771107e-06,3.2088395593133065e-09,0.8913802263399826,0
10000,6,10,10,50,0.0002308,1110.4,0.0001387,1.598907004e-07,9.119882184053244,4.70932880331983e-06,58.64241923158809,4.13790070231539e-06,6.6298295990574855e-09,0.35861775417375275,10
10000,6,10,25,1,0.0007053,1110.4,0.0002678,3.50368485e-08,62.23787080792301,1.8439390204426802e-05,58.64241923158809,4.709328803319825e-06,1.0003979209644808e-09,1.4099298731194307,0
10000,6,10,25,4,0.0002996,1109.2,0.0001601,5.6187526899999996e-08,33.8993819661401,8.302610031389731e-06,58.84971443336738,8.862530363527363e-06,1.4348067701219064e-09,0.9371605450007117,0
10000,6,10,25,10,0.0002617,1102.0,0.0001425,7.97138364e-08,21.312086787132298,3.4657049948186788e-06,61.16643959994184,3.6893239368631096e-06,2.4425700128515923e-09,0.6916450328903834,10
10000,6,10,25,50,0.0002301,1130.0,0.0001366,1.570039968e-07,8.955835880629978,6.7073757080462445e-06,56.10307973325133,2.674987019698515e-06,6.796166989909921e-09,0.36912077650046327,10
10000,6,10,50,1,0.0006951,1096.4,0.0002657,3.51945777e-08,62.368284950600156,2.0107765221978853e-05,52.946933601274566,3.2335051500740687e-06,6.297547522689651e-10,0.8326370589482509,0
10000,6,10,50,4,0.0002813,1110.0,0.0001547,5.64425825e-08,34.151271260269866,8.367264254887091e-06,59.516570988441714,2.359378449224845e-06,1.5947478356349245e-09,0.9124771268217677,10
10000,6,10,50,10,0.0002612,1096.0,0.0001425,7.87502254e-08,20.998108349395384,3.4576806613039866e-06,79.77746827547516,3.374742788552764e-06,3.4293959247720176e-09,0.9102086301150357,10
10000,6,10,50,50,0.0002284,1117.2,0.0001371,1.611597068e-07,9.180806684389829,4.647580015448905e-06,47.779121428134744,4.794672969962484e-06,5.61999510369288e-09,0.31214437618141777,10
10000,6,10,100,1,0.0005017999999999999,1115.6,0.0002663,3.53456254e-08,62.689076820326974,4.34101882562658e-06,36.779221186848304,3.2335051500740674e-06,1.0552754601148978e-09,1.414050980612786,10
10000,6,10,100,4,0.0002768,1141.6,0.0001528,6.60705443e-08,39.39744403537872,2.3475755815545267e-06,43.37741347752307,2.6997942308422116e-06,3.0763462811608346e-08,17.33582289110156,10
10000,6,10,100,10,0.00026210000000000003,1114.8,0.0001428,1.043529687e-07,27.334364001131245,4.2804464979978685e-06,63.80665238741874,3.5213633723318e-06,7.69084285546437e-08,18.619913467426827,10
10000,6,10,100,50,0.0002291,1142.4,0.0001375,1.616429064e-07,9.242150992063241,2.0789954839350284e-06,42.96561933039537,1.840893502864544e-06,8.026106844765876e-09,0.4948436337243903,10
10000,6,10,1000,1,0.0005027,1122.8,0.0002679,3.85107486e-08,68.14446330776416,6.111010100175302e-06,29.275700959441888,5.858517066820084e-06,1.166120734826983e-08,19.59508095482506,10
10000,6,10,1000,4,0.00028189999999999997,1090.0,0.0001582,7.43402433e-08,43.70881969838715,5.7629082164399545e-06,46.23610902506587,5.5737479909542575e-06,5.212635026247931e-08,27.92129134208314,10
10000,6,10,1000,10,0.00027499999999999996,1090.0,0.0001561,7.82975911e-08,20.922916881403808,3.091206165165238e-06,35.03648891592243,3.178049716414137e-06,2.5553369415373028e-09,0.6839087418559351,10
10000,6,10,1000,50,0.0002325,1098.0,0.0001408,1.632920609e-07,9.298232286271606,5.661762583821004e-06,54.82092058086341,5.533734925185905e-06,6.5815162422413696e-09,0.3735672868730091,10
10000,8,10,10,1,0.0007211,1122.4,0.0002943,6.10346244e-08,104.29037316667011,2.214823795349066e-05,58.94479526547606,2.4966644414765312e-06,4.190384777359608e-08,67.71906830325337,0
10000,8,10,10,4,0.0003128,1121.6,0.0001831,5.66444087e-08,34.169180256942674,4.709328803319833e-06,67.91367069056616,4.357624225296268e-06,1.34822333271285e-09,0.8710992126859728,0
10000,8,10,10,10,0.0002737,1299.6,0.0001971,7.82397668e-08,20.93578577646841,6.739444421546268e-05,563.0849945710781,6.731262057659685e-05,3.934544190243128e-09,0.9906245150689488,0
10000,8,10,10,50,0.0002374,1136.0,0.0001672,1.598348912e-07,9.106391801751773,4.6714261443612975e-06,50.736793574507864,3.2591750830880842e-06,4.96442782538755e-09,0.27815338913224913,10
10000,8,10,25,1,0.0007285,1091.2,0.0002957,3.4671181e-08,61.936129069512106,1.9300259065618785e-05,69.96634111405918,4.321779468896781e-06,3.5806541468936424e-10,0.4405170429136138,0
10000,8,10,25,4,0.000312,1089.6,0.0001844,5.6446415e-08,34.16947647157569,6.164414002968981e-06,61.31014054243664,3.5962943891363127e-06,2.0724601766910315e-09,1.242817527770447,0
10000,8,10,25,10,0.0002427,1129.2,0.0001718,7.82160593e-08,20.916527188694438,6.700746227100383e-06,45.6089659801423,1.8737959096740286e-06,1.86078600709778e-09,0.46748693943836145,10
10000,8,10,25,50,0.0032863,1122.0,0.0022022,2.182907437e-07,12.080607859102049,0.009636412357419239,52.29828975321384,0.006428493841224915,1.8097397500423093e-07,9.21894539170583,9
10000,8,10,50,1,0.0007331,1116.4,0.000297,3.55519049e-08,62.92665760918511,1.6251153805191806e-05,36.14538544391094,3.6514837167011005e-06,6.92497596159237e-10,0.8730522361212407,0
10000,8,10,50,4,0.0002639,1128.8,0.000188,7.41561539e-08,43.77665559824619,1.8941136889497066e-05,71.822002199883,4.9441323247304395e-06,5.722878657107619e-08,31.11238254206968,9
10000,8,10,50,10,0.0002463,1141.2,0.0001757,1.103496776e-07,28.411492823406718,5.207899981971834e-06,68.45728595262888,3.46570499481867e-06,1.0096277998162116e-07,23.55048934763897,9
10000,8,10,50,50,0.0002359,1115.2,0.0001665,1.624368843e-07,9.237818808346208,2.282785822435193e-06,35.915951268977345,2.4152294576982374e-06,9.304071352904726e-09,0.5348624634472791,10
10000,8,10,100,1,0.0004289,1122.8,0.0002967,3.50958128e-08,62.389037884635705,4.3320510923426016e-06,52.83264983785017,3.3681514877517584e-06,9.037261001574166e-10,1.2119110886136382,10
10000,8,10,100,4,0.0002572,1109.6,0.000188,5.69227208e-08,34.385504371318525,9.704523572941528e-06,41.36342990291464,9.843215373488931e-06,1.5537154864667529e-09,0.8943968176061754,10
10000,8,10,100,10,0.0002454,1135.2,0.0001739,1.208946666e-07,30.686527257454504,6.769211344183473e-06,58.265293652777935,4.998888765404653e-06,1.3621319947708923e-07,31.19257634476249,9
10000,8,10,100,50,0.0002383,1103.6,0.0001687,3.175052067e-07,16.255122347266948,5.755190893638731e-06,60.32357195436402,5.498484639728778e-06,4.929650998747257e-07,22.279723775408737,10
10000,8,10,1000,1,0.0004303,1096.8,0.0002977,4.47138898e-08,78.08718405087468,4.423422506008959e-06,54.21930775409562,3.49761823721991e-06,2.3242103821806113e-08,37.94054932748511,10
10000,8,10,1000,4,0.0002551,1154.0,0.0001856,1.076693289e-07,61.1346138171157,3.984692933938303e-06,45.616761052149336,4.273952113286559e-06,1.127954292167138e-07,59.188247378639154,10
10000,8,10,1000,10,0.0002423,1142.4,0.0001727,1.0239243290000001e-07,26.757850798763165,3.465704994818665e-06,53.03918886592776,3.1989581637360222e-06,7.716585844101385e-08,18.639387114461222,10
10000,8,10,1000,50,0.0002372,1096.8,0.0001675,1.594988621e-07,9.095870849530604,7.020604595680408e-06,62.04801008538111,6.637435917246624e-06,6.4825842409222105e-09,0.37447007784794945,10
10000,16,10,10,1,0.0586048,1568.4,0.0434868,3.54232496e-08,63.1387680727292,0.02839579836603374,632.6254289335304,0.019175819274399843,9.637582828130245e-10,1.5432330731191142,0
10000,16,10,10,4,0.045455,1109.2,0.035203200000000004,5.68599774e-08,34.42550557049536,0.015678417940312446,59.33108609976542,0.015504203063112345,8.739113608244509e-10,0.608304125224366,0
10000,16,10,10,10,0.0810148,1251.2,0.0596799,1.091065768e-07,28.434917848450347,0.027279148784373753,371.3030508298519,0.01801681215759942,8.278012806735767e-08,19.85493630222801,0
10000,16,10,10,50,0.0905627,1245.6,0.0625666,3.57685317e-07,18.24558999320209,0.03424920902265887,370.3941444221577,0.022963980492163034,4.1416440847510374e-07,18.746300896048744,7
10000,16,10,25,1,0.0874241,1533.2,0.0612584,4.87380264e-08,84.0822991003488,0.0314022871935929,719.0068458953951,0.02204515544765133,4.107841703783418e-08,65.32690304597598,0
10000,16,10,25,4,0.1031695,1305.6,0.0759249,5.7763451600000004e-08,34.78911339766666,0.01840579867716814,584.4722595831407,0.012243979622201636,3.809556987838911e-09,2.145112932124686,0
10000,16,10,25,10,0.072144,1298.4,0.0562618,1.398265323e-07,35.49444063845277,0.0272636341875237,604.8138740325177,0.019618752383030545,1.1818312872740927e-07,27.81727857255994,6
10000,16,10,25,50,0.063316,1262.4,0.0523113,1.736294421e-07,9.860432975208482,0.008136517300281355,577.6987296352851,0.0069799617644606985,1.710074107325632e-08,0.9033773701835883,10
10000,16,10,50,1,0.055334,1354.8,0.0397307,3.97766069e-08,70.08191655793748,0.03379783137355939,474.4570698294116,0.022363578897891596,1.6923642499311395e-09,3.0251246566133485,0
10000,16,10,50,4,0.10435030000000001,1359.6,0.0721565,1.008055629e-07,56.60403644252669,0.028360847656388712,507.4325789917536,0.01660108704774078,1.1958909935850753e-07,59.52217033226779,9
10000,16,10,50,10,0.0577587,1140.0,0.0435637,9.19312972e-08,24.48364578286137,0.021205825462986973,52.39168721170267,0.01476846413477041,1.0069294902349284e-08,2.4928364776153873,10
10000,16,10,50,50,0.1074852,1104.0,0.0747212,1.6218638019999999e-07,9.23485286909871,0.012363000838523524,59.985183355743956,0.009186057125399945,1.1101855805674154e-08,0.590327041403464,10
10000,16,10,100,1,0.1080172,1369.6,0.0740475,3.6869998699999997e-08,65.23993927307254,0.012223218259616503,502.916648715824,0.007839430680150751,2.8471672402680474e-09,4.8425584047603225,10
