N,T,p,chunk,TIME_mean,RSS_mean,TIME_dec_mean,TIME_std,RSS_std,TIME_dec_std,S_pred
1000,16,10,1,0.0631304,1235.6,0.0312554,0.019029225535709248,347.6368475547116,0.006227851693088967,5
1000,16,10,4,0.06177699999999999,2154.4,0.0306888,0.022007404047022196,952.9019070420861,0.011305277998449319,3
1000,16,10,10,0.0753134,2016.0,0.0366019,0.011115881793382135,1335.1733969788343,0.0053422372019802915,8
1000,16,10,50,0.06855460000000001,1722.0,0.036774999999999995,0.010009969033141134,981.4859482777462,0.006207310224422671,6
10000,4,10,0,0.006952500000000002,1496.0,0.0037863999999999997,0.004809901575569574,824.8215968721155,0.002472277411618688,9
10000,4,10,1,0.00035719999999999995,1319.6,0.00022439999999999995,7.319653908029623e-05,619.7905022398025,7.182880882889384e-05,10
10000,4,10,4,0.0003292,1116.4,0.0001978,4.467164151400248e-06,46.58850597399415,4.491968140779469e-06,10
10000,4,10,10,0.0003292,1126.0,0.000198,8.080154013933699e-06,55.7215298505783,7.67390962214756e-06,10
10000,4,10,50,0.0003685,1511.6,0.00023640000000000003,8.089945749028372e-05,809.5572452478783,7.832865234240774e-05,10
10000,6,10,0,0.030465,1856.8,0.0206918,0.009853744804218682,967.6249043692269,0.006836232845003972,6
10000,6,10,1,0.030885299999999997,1704.0,0.022140600000000003,0.011865176545486189,938.98858116356,0.008663054544699834,5
10000,6,10,4,0.035502,1861.6,0.0235134,0.007778024684969829,975.6596856600268,0.004707208306888961,7
10000,6,10,10,0.005589200000000001,1112.0,0.0054921,0.0008329005276075223,21.166010488516726,0.0008346998728751417,10
10000,6,10,50,0.0057675999999999995,1108.0,0.005672999999999999,0.002370931753083116,64.99230723708769,0.0023708491680783446,10
10000,8,10,0,0.0135292,1335.6,0.009823599999999998,0.00415211447604979,618.2626554395074,0.0036125764336396938,5
10000,8,10,1,0.019746,1489.2,0.013231699999999999,0.013437684249899608,810.3728634263229,0.010399613219837662,7
10000,8,10,4,0.013331,1678.0,0.008714900000000001,0.002331166231738955,912.8831007065228,0.0021867738515397007,5
10000,8,10,10,0.0224055,1307.2,0.015951,0.007590249128542049,602.9904734828827,0.006286780416079441,5
10000,8,10,50,0.0221401,1721.6,0.014985799999999999,0.010829470095274489,984.0599801050973,0.006718374105557253,7
10000,16,10,0,0.04160939999999999,2462.8,0.0260532,0.011290131523690156,947.145512697084,0.005036854040194358,5
10000,16,10,1,0.0533126,1907.6,0.0265702,0.023918935256867564,1026.0629393733873,0.011060505079887727,3
10000,16,10,4,0.0663158,2476.0,0.0337528,0.010168105120096532,1354.8411961062693,0.005829079168750031,6
10000,16,10,10,0.0504193,2319.6,0.0257708,0.01925088245625235,1360.7833691582866,0.009636154405847456,5
10000,16,10,50,0.048501499999999996,2102.8,0.027473800000000003,0.02075510827215529,981.5924476753747,0.009519220378908256,4
100000,4,10,0,0.0103771,1125.6,0.004187000000000001,0.0048754615610558695,47.48613832828833,0.0024304482896965506,10
100000,4,10,1,0.0032964,1118.0,0.0006508999999999999,1.2553883861180163e-05,63.84007797266194,1.2196994165230475e-05,10
100000,4,10,4,0.0032968999999999997,1129.2,0.0006528,1.5730013774098612e-05,46.839679285361846,1.2629770825755739e-05,10
100000,4,10,10,0.0033041999999999993,1338.4,0.0006578,6.451322000610066e-05,572.0767625259938,6.506885242230383e-05,10
100000,4,10,50,0.0032871,1112.8,0.0006434,1.8740627287023042e-05,46.02607956365608,1.533478254021085e-05,10
100000,6,10,0,0.0096104,1700.4,0.006790599999999999,0.008134206035147022,1321.299629573516,0.0048572425236273024,8
100000,6,10,1,0.0312509,1495.6,0.018527899999999996,0.013713502660192658,819.8329369112005,0.007707343214969302,8
100000,6,10,4,0.0207351,1690.0,0.014216900000000001,0.010195778695671613,930.6996173727471,0.0069686649199589635,5
100000,6,10,10,0.0192697,1508.4,0.0127716,0.016884230874793595,782.0211989169829,0.010714839286397783,6
100000,6,10,50,0.0263615,1304.8,0.017432499999999997,0.017702701245541283,584.6565563550014,0.011567545358074508,8
100000,8,10,0,0.0227742,1094.4,0.014588199999999999,0.010379269347009827,53.605969816803054,0.006018573692237131,7
100000,8,10,1,0.017271299999999996,1112.8,0.012233600000000002,0.009763703771850334,57.062928226456954,0.007537435744336399,5
100000,8,10,4,0.017444099999999997,1115.6,0.0114476,0.003593375554792148,48.16453282470642,0.003289490105708718,9
100000,8,10,10,0.0146545,1291.2,0.010550300000000002,0.004315062462532327,589.6915954783295,0.003331887754878773,9
100000,8,10,50,0.0183418,1334.4,0.011779000000000001,0.010063419926755628,592.7058854665328,0.006587810275214536,6
100000,16,10,0,0.0427432,1900.4,0.0255832,0.014488772571278155,1396.8274529566397,0.004894693652881205,4
100000,16,10,1,0.041973699999999996,2288.4,0.0265868,0.01026114777043322,1016.1442592248187,0.00934864380895254,3
100000,16,10,4,0.0440097,2184.8,0.0252154,0.015156168682164442,1188.229383017718,0.007669623823891234,4
100000,16,10,10,0.0408899,2110.0,0.024987299999999997,0.012219528400156129,1000.6935372807978,0.008301126095630372,6
100000,16,10,50,0.029771199999999998,2184.4,0.0183,0.004779676018774122,952.9676687998275,0.004737560342623616,5
500000,4,10,0,0.027109700000000004,1479.2,0.0032860999999999993,9.421376403335782e-05,784.0154193495034,9.536998130089638e-05,10
500000,4,10,1,0.0271316,1300.4,0.0033121000000000005,5.808652549812615e-05,604.6646820989116,5.5957225727434973e-05,10
500000,4,10,4,0.027117000000000002,1286.4,0.0033017,9.623120307075271e-05,591.1982558987955,9.012220098905216e-05,10
500000,4,10,10,0.0270984,1139.6,0.0032777,3.458708814957743e-05,44.91770252361534,3.34167290107481e-05,10
500000,4,10,50,0.0270818,1134.8,0.003261499999999999,2.6148295036834296e-05,41.22782232101683,2.4400591978246913e-05,10
500000,6,10,0,0.044337499999999995,1501.2,0.0192305,0.015129321195391857,801.0971365709793,0.009124741691929937,8
500000,6,10,1,0.026614899999999997,1503.2,0.0091043,0.009241253948704389,788.8890641627348,0.004144695299080768,10
500000,6,10,4,0.024163800000000003,1493.2,0.008267,0.0012158984606728748,790.681393904439,0.0012208374175130773,9
500000,6,10,10,0.023607700000000002,1300.8,0.007719899999999999,0.0019538774583433387,606.9253660871327,0.0019614224685161534,7
500000,6,10,50,0.026884599999999998,1299.6,0.010998299999999999,0.00245566357630682,607.1791242202657,0.0024612891856820797,10
500000,8,10,0,0.028468099999999996,1307.2,0.012472900000000002,0.002431004202656453,584.483209529771,0.0005852971609931717,8
500000,8,10,1,0.028879499999999995,1522.4,0.013939499999999999,0.0028920964810247177,793.482787042878,0.0033286997544920683,5
500000,8,10,4,0.048657099999999995,2118.0,0.0269889,0.0103825080083978,1363.5734099946524,0.006251218093744255,9
500000,8,10,10,0.027621600000000003,1122.8,0.0108545,0.003941293307194141,29.275700959441888,0.0019687862165981016,7
500000,8,10,50,0.03574890000000001,1492.4,0.0159949,0.013109518445685859,777.9207614603888,0.00718711033649052,7
500000,16,10,0,0.05143359999999999,1901.6,0.026739400000000003,0.013037647778644735,991.3370544651075,0.0069861678606928535,5
500000,16,10,1,0.049356,2586.0,0.0261401,0.009822250319215721,1082.972452712133,0.007979481651920339,7
500000,16,10,4,0.043117100000000005,2099.6,0.0229229,0.008016058971423136,1399.2791159895314,0.006320746482813561,3
500000,16,10,10,0.048318099999999996,2457.2,0.025002600000000003,0.010022846129939563,1355.3384817085362,0.007081897645876186,3
500000,16,10,50,0.052230599999999995,1509.2,0.028512200000000005,0.013430774555309739,818.582080320735,0.006227788689057741,5
1000000,4,10,0,0.0805698,1102.4,0.01235,0.0035185276529316124,25.868041200592586,0.00039535497411257586,9
1000000,4,10,1,0.0787447,1299.6,0.012985199999999999,0.0023633759775184143,586.7680215477928,0.001587960802762811,10
1000000,4,10,4,0.078336,1322.4,0.012937599999999999,0.003026808660399045,597.7355788492284,0.0016399603789251877,10
1000000,4,10,10,0.0790378,1312.4,0.0123,0.0031344891059876976,582.2086682052521,0.00036982788789742,9
1000000,4,10,50,0.0767298,1123.2,0.0124476,0.003491254941516973,51.73608240118517,0.0023481661023966012,9
1000000,6,10,0,0.0645103,1508.4,0.0172825,0.018165902546926876,846.7316510494272,0.008216624911996678,9
1000000,6,10,1,0.05283209999999999,1126.4,0.0113667,0.001699682352676522,56.70038212687224,0.0017114711702703807,9
1000000,6,10,4,0.0523502,1521.6,0.0108825,0.00016593224855678592,791.3671994999821,0.00016891631721720145,10
1000000,6,10,10,0.054631200000000005,1689.6,0.0131772,0.0023386439470580193,919.5036342143153,0.0023421963481598494,10
1000000,6,10,50,0.05398179999999999,1278.8,0.0120124,0.0018766136641419954,593.8650800757133,0.001969435576222002,10
1000000,8,10,0,0.04862450000000001,1318.0,0.015226600000000002,0.003607594835898289,617.8622644067024,0.003911948653378091,4
1000000,8,10,1,0.059455999999999995,1691.2,0.0208631,0.01721289841949926,933.5081740997831,0.010976112329863329,7
1000000,8,10,4,0.04856210000000001,1486.8,0.013700399999999998,0.003147178611250259,795.3465771459495,0.0017530074602110386,5
1000000,8,10,10,0.050263499999999996,1309.2,0.015010099999999998,0.003221616545566321,603.5069363497176,0.0020448155282187293,5
1000000,8,10,50,0.058786000000000005,1119.6,0.0194367,0.021722089049321814,43.917093609562905,0.011849114510282097,4
1000000,16,10,0,0.0866778,1728.8,0.03423649999999999,0.026044540459246607,948.5273732358902,0.010301462800657649,4
1000000,16,10,1,0.08043850000000001,1502.0,0.034486699999999995,0.021758090598671568,1256.4150057471722,0.012070889740289331,5
1000000,16,10,4,0.07073650000000001,2066.0,0.029069700000000004,0.02231519619377492,1009.4720292201155,0.009749874335942318,5
1000000,16,10,10,0.07617549999999998,1705.6,0.034717000000000005,0.01665561019429923,953.4316033267527,0.006739208426975843,5
1000000,16,10,50,0.07150559999999999,1879.6,0.0326453,0.01806065355775735,1012.9375542889546,0.006865632900339357,7
5000000,4,10,0,0.647915,1296.0,0.0565851,0.0003419486641133242,650.655737613132,0.0003471328436076184,10
5000000,4,10,1,0.6478498,1148.0,0.0565979,0.00027325112584904377,45.176198256259774,0.0002483883384272842,10
5000000,4,10,4,0.6477938,1298.0,0.056535499999999995,0.00023558004065615815,588.1775997850384,0.00019734191985823257,10
5000000,4,10,10,0.6477878,1154.8,0.05655639999999999,0.00018857347521736444,44.98098363629778,0.00018553538147150756,10
5000000,4,10,50,0.6477736000000001,1113.2,0.0564911,0.00020321373531881294,36.468555709755705,0.00014725522062052608,10
5000000,6,10,0,0.4405368,1123.6,0.046213500000000005,0.0018714645364289154,61.28838933000823,0.0018933423268565743,10
5000000,6,10,1,0.4405589,1515.6,0.0461782,0.001976331250350275,826.030830740193,0.0019248910387632634,10
5000000,6,10,4,0.44156760000000006,1508.0,0.0472586,0.002901694263701804,797.7724543307377,0.0029050789700492178,10
5000000,6,10,10,0.44422960000000006,1094.4,0.0499207,0.008284457726503429,28.296839242415594,0.008313981370759338,9
5000000,6,10,50,0.44039029999999996,1518.0,0.046123700000000004,0.003014686128862424,839.2425156055906,0.0029813093339075775,10
5000000,8,10,0,0.34093080000000003,1286.4,0.04249,0.005974209065270112,615.6512721410464,0.00418546062777643,6
5000000,8,10,1,0.3403549,1305.2,0.041591300000000005,0.0036983156361301063,585.8510997780162,0.0017345393913082512,6
5000000,8,10,4,0.3446156,1687.6,0.04372330000000001,0.00240045945602086,951.9261409257431,0.003965730675284051,10
5000000,8,10,10,0.34262879999999996,1686.0,0.042418000000000004,0.0038606609336283913,921.2556648401137,0.0030412357137628568,7
5000000,8,10,50,0.34029509999999996,1323.6,0.0409666,0.0037880727568397033,580.1377614172536,0.002054526449898695,8
5000000,16,10,0,0.26152980000000003,2472.4,0.055313600000000004,0.028370346513373588,905.4314134402696,0.00811743789901989,2
5000000,16,10,1,0.2622313,2106.8,0.05946049999999999,0.02624727607475573,1042.883268209396,0.012720488235301523,4
5000000,16,10,4,0.2549845,1899.6,0.0581901,0.01775304047355144,997.2360915160573,0.012025813453197712,3
5000000,16,10,10,0.2733509,2674.4,0.0650798,0.027876591484015167,1233.7407615324487,0.016739442203636563,4
5000000,16,10,50,0.26326,2483.6,0.0617181,0.03670462517630896,925.9430268050453,0.015695570900027107,3
10000000,4,10,0,1.7349659000000002,1306.0,0.1590011,0.011451215281939894,582.675057147826,0.012478569731521496,2
10000000,4,10,1,1.7293748999999998,1136.0,0.1536181,0.0027902727246234605,55.841044243658466,0.0026838549989810505,0
10000000,4,10,4,1.7301464,1693.2,0.1531261,0.0023812919089341955,876.4981840635305,0.0026190202345321586,0
10000000,4,10,10,1.7295649000000002,1122.4,0.15291230000000003,0.001804890236736456,42.71663740407373,0.0024522362605951657,1
10000000,4,10,50,1.7286767,1120.4,0.1535766,0.005047238740142984,43.30563217155221,0.003459611994943301,1
10000000,6,10,0,1.1567889,1320.0,0.10908690000000001,0.010114137722899496,622.5138998894366,0.010139057773996775,3
10000000,6,10,1,1.1574747000000003,1312.4,0.10977390000000001,0.00933024710938691,624.9322096569089,0.009345312020829838,4
10000000,6,10,4,1.1534319,1311.6,0.10566139999999999,0.0030140779850561577,598.2238897120561,0.0031515784475578414,7
10000000,6,10,10,1.1526239999999999,1296.8,0.1048184,0.0027958899994257754,630.757710130355,0.0028001861128622643,6
10000000,6,10,50,1.1553632,1306.8,0.10758059999999998,0.006835577335610425,647.539067890459,0.00684244328032352,4
10000000,8,10,0,0.8764289,1318.4,0.08748589999999999,0.004056668158038604,600.4271072420958,0.0031637803846383252,5
10000000,8,10,1,1.0026265,1140.0,0.1471453,0.09067252319228555,33.359989341858146,0.02913393955910071,4
10000000,8,10,4,0.8894597000000001,1317.6,0.09328099999999999,0.038284757468939994,595.6679164321902,0.016364721907539737,4
10000000,8,10,10,0.8764244,1317.2,0.0878706,0.0028313389922241467,643.6839804334629,0.0024423312269678367,5
10000000,8,10,50,0.8771101,2294.0,0.0895601,0.006072565089537269,1926.2650100359735,0.006991265971036844,5
10000000,16,10,0,0.5771719,2459.2,0.1038848,0.06046490735671026,939.2721532004331,0.011881988224946943,2
10000000,16,10,1,0.705557,2095.6,0.12464,0.18419067782358342,1039.8708466813453,0.026894027230347384,2
10000000,16,10,4,0.5255038999999999,1711.2,0.0890533,0.02678712268754853,950.0461743164557,0.00905324064815099,2
10000000,16,10,10,0.5863482,1916.8,0.0989548,0.0833159717951953,1004.3988583559156,0.020847827330443814,0
10000000,16,10,50,0.5510729,1789.2,0.09239810000000001,0.03167367895850855,909.782977784629,0.013410124363082296,4
